tag,fit,condition,generic,type,sample,combine,outcome,detail
"rds","amplitude.kT0","method:fitted.bart","fitted","ev","zzz-bad-sample","","refused","sample must be in 'train', 'test'"
"rds","amplitude.kT0","method:fitted.bart","fitted","ppd","train","","accepted","numeric len40"
"rds","amplitude.kT0","method:fitted.bart","fitted","ppd","test","","refused","cannot extract test sample predictions if no test data exists; use 'predict' instead"
"rds","amplitude.kT0","method:fitted.bart","fitted","ppd","zzz-bad-sample","","refused","sample must be in 'train', 'test'"
"rds","amplitude.kT0","method:fitted.bart","fitted","bart","train","","accepted","numeric len40"
"rds","amplitude.kT0","method:fitted.bart","fitted","bart","test","","refused","cannot extract test sample predictions if no test data exists; use 'predict' instead"
"rds","amplitude.kT0","method:fitted.bart","fitted","bart","zzz-bad-sample","","refused","sample must be in 'train', 'test'"
"rds","amplitude.kT0","method:fitted.bart","fitted","zzz-bad-type","train","","refused","type must be in 'ev', 'ppd', 'bart'"
"rds","amplitude.kT0","method:fitted.bart","fitted","zzz-bad-type","test","","refused","type must be in 'ev', 'ppd', 'bart'"
"rds","amplitude.kT0","method:fitted.bart","fitted","zzz-bad-type","zzz-bad-sample","","refused","type must be in 'ev', 'ppd', 'bart'"
"rds","amplitude.kT0","method:residuals.bart","residuals","ev","","","accepted","numeric len40"
"rds","amplitude.kT0","method:residuals.bart","residuals","zzz-bad-type","","","refused","type must be in 'ev', 'ppd', 'bart'"
"rds","amplitude.kT0","method:summary.bart","summary","","","","accepted","summary.bart len3"
"rds","amplitude.kT0","method:print.bart","print","","","","accepted","bart len20"
"rds","amplitude.kT0","method:plot.bart","plot","","","","accepted","NULL"
"rds","amplitude.kT0","method:plotTree.bart","plotTree","","","","refused","plotTree requires the trees to be kept: fit with keeptrees/keepTrees = TRUE"
"rds","amplitude.kT0","method:survivalProbabilities.bart","survivalProbabilities","","","","refused","survivalProbabilities requires an aft (survival) fit"
"rds","amplitude.kT0","method:as_draws_array.bart","as_draws_array","","","","accepted","draws_array/draws/array 6x1x1 dn=[{1,2,3,...},{1},{sigma}]"
"rds","amplitude.kT0","method:as_draws_df.bart","as_draws_df","","","","accepted","draws_df/draws/tbl_df/tbl/data.frame 6x4 dn=[{1,2,3,...},{sigma,.chain,.iteration,...}]"
"rds","amplitude.nc2u","reload","","","","","reloaded","class=bart"
"rds","amplitude.nc2u","fields","documented-present","","","","info","call;yhat.train;yhat.train.mean;sigma;first.sigma;varcount;sigest;resid.dist;y;fit;family"
"rds","amplitude.nc2u","fields","documented-absent","","","","info","yhat.test;yhat.test.mean;n.chains"
"rds","amplitude.nc2u","fields","all-names","","","","info","call;family;resid.dist;first.sigma;sigma;sigest;yhat.train;yhat.train.mean;yhat.test;yhat.test.mean;s.train;s.test;varcount;y;n.forests;forestFits;glue;bases;basis.terms;fit"
"rds","amplitude.nc2u","method:predict.bart","predict","ev","","","refused","samplers cannot be re-created without a stored state; call storeState() before serializing (see the Saving section of ?`dbartsSampler-class`)"
"rds","amplitude.nc2u","method:predict.bart","predict","ppd","","","refused","samplers cannot be re-created without a stored state; call storeState() before serializing (see the Saving section of ?`dbartsSampler-class`)"
"rds","amplitude.nc2u","method:predict.bart","predict","bart","","","refused","samplers cannot be re-created without a stored state; call storeState() before serializing (see the Saving section of ?`dbartsSampler-class`)"
"rds","amplitude.nc2u","method:predict.bart","predict","forest","","","refused","samplers cannot be re-created without a stored state; call storeState() before serializing (see the Saving section of ?`dbartsSampler-class`)"
"rds","amplitude.nc2u","method:predict.bart","predict","zzz-bad-type","","","refused","type must be in 'ev', 'ppd', 'bart', 'forest'"
"rds","amplitude.nc2u","method:extract.bart","extract","ev","train","","accepted","matrix/array 12x40"
"rds","amplitude.nc2u","method:extract.bart","extract","ev","test","","refused","cannot extract test sample predictions if no test data exists; use 'predict' instead"
"rds","amplitude.nc2u","method:extract.bart","extract","ev","zzz-bad-sample","","refused","sample must be in 'train', 'test'"
"rds","amplitude.nc2u","method:extract.bart","extract","ppd","train","","accepted","matrix/array 12x40"
"rds","amplitude.nc2u","method:extract.bart","extract","ppd","test","","refused","cannot extract test sample predictions if no test data exists; use 'predict' instead"
"rds","amplitude.nc2u","method:extract.bart","extract","ppd","zzz-bad-sample","","refused","sample must be in 'train', 'test'"
"rds","amplitude.nc2u","method:extract.bart","extract","bart","train","","accepted","matrix/array 12x40"
"rds","amplitude.nc2u","method:extract.bart","extract","bart","test","","refused","cannot extract test sample predictions if no test data exists; use 'predict' instead"
"rds","amplitude.nc2u","method:extract.bart","extract","bart","zzz-bad-sample","","refused","sample must be in 'train', 'test'"
"rds","amplitude.nc2u","method:extract.bart","extract","loglik","train","","accepted","matrix/array 12x40"
"rds","amplitude.nc2u","method:extract.bart","extract","loglik","test","","refused","cannot extract a test sample log-likelihood; no test response exists"
"rds","amplitude.nc2u","method:extract.bart","extract","loglik","zzz-bad-sample","","refused","sample must be in 'train', 'test'"
"rds","amplitude.nc2u","method:extract.bart","extract","trees","train","","error-without-reason","missing value where TRUE/FALSE needed"
"rds","amplitude.nc2u","method:extract.bart","extract","trees","test","","error-without-reason","missing value where TRUE/FALSE needed"
"rds","amplitude.nc2u","method:extract.bart","extract","trees","zzz-bad-sample","","error-without-reason","missing value where TRUE/FALSE needed"
"rds","amplitude.nc2u","method:extract.bart","extract","forest","train","","accepted","array 12x40x2 dn=[NULL,NULL,{forest1,forest2}]"
"rds","amplitude.nc2u","method:extract.bart","extract","forest","test","","refused","type = ""forest"" does not support sample = ""test"": no test-sample per-forest channel is stored, since an amplitude-coupled fit takes no test predictors; predict(type = ""forest"") replays the forests at new rows instead"
"rds","amplitude.nc2u","method:extract.bart","extract","forest","zzz-bad-sample","","refused","sample must be in 'train', 'test'"
"rds","amplitude.nc2u","method:extract.bart","extract","zzz-bad-type","train","","refused","type must be in 'ev', 'ppd', 'bart', 'loglik', 'trees', 'forest'"
"rds","amplitude.nc2u","method:extract.bart","extract","zzz-bad-type","test","","refused","type must be in 'ev', 'ppd', 'bart', 'loglik', 'trees', 'forest'"
"rds","amplitude.nc2u","method:extract.bart","extract","zzz-bad-type","zzz-bad-sample","","refused","type must be in 'ev', 'ppd', 'bart', 'loglik', 'trees', 'forest'"
"rds","amplitude.nc2u","method:fitted.bart","fitted","ev","train","","accepted","numeric len40"
"rds","amplitude.nc2u","method:fitted.bart","fitted","ev","test","","refused","cannot extract test sample predictions if no test data exists; use 'predict' instead"
"rds","amplitude.nc2u","method:fitted.bart","fitted","ev","zzz-bad-sample","","refused","sample must be in 'train', 'test'"
"rds","amplitude.nc2u","method:fitted.bart","fitted","ppd","train","","accepted","numeric len40"
"rds","amplitude.nc2u","method:fitted.bart","fitted","ppd","test","","refused","cannot extract test sample predictions if no test data exists; use 'predict' instead"
"rds","amplitude.nc2u","method:fitted.bart","fitted","ppd","zzz-bad-sample","","refused","sample must be in 'train', 'test'"
"rds","amplitude.nc2u","method:fitted.bart","fitted","bart","train","","accepted","numeric len40"
"rds","amplitude.nc2u","method:fitted.bart","fitted","bart","test","","refused","cannot extract test sample predictions if no test data exists; use 'predict' instead"
"rds","amplitude.nc2u","method:fitted.bart","fitted","bart","zzz-bad-sample","","refused","sample must be in 'train', 'test'"
"rds","amplitude.nc2u","method:fitted.bart","fitted","zzz-bad-type","train","","refused","type must be in 'ev', 'ppd', 'bart'"
"rds","amplitude.nc2u","method:fitted.bart","fitted","zzz-bad-type","test","","refused","type must be in 'ev', 'ppd', 'bart'"
"rds","amplitude.nc2u","method:fitted.bart","fitted","zzz-bad-type","zzz-bad-sample","","refused","type must be in 'ev', 'ppd', 'bart'"
"rds","amplitude.nc2u","method:residuals.bart","residuals","ev","","","accepted","numeric len40"
"rds","amplitude.nc2u","method:residuals.bart","residuals","zzz-bad-type","","","refused","type must be in 'ev', 'ppd', 'bart'"
"rds","amplitude.nc2u","method:summary.bart","summary","","","","accepted","summary.bart len3"
"rds","amplitude.nc2u","method:print.bart","print","","","","accepted","bart len20"
"rds","amplitude.nc2u","method:plot.bart","plot","","","","accepted","NULL"
"rds","amplitude.nc2u","method:plotTree.bart","plotTree","","","","refused","chainNum required if more than one chain in sampler"
"rds","amplitude.nc2u","method:survivalProbabilities.bart","survivalProbabilities","","","","refused","survivalProbabilities requires an aft (survival) fit"
"rds","amplitude.nc2u","method:as_draws_array.bart","as_draws_array","","","","accepted","draws_array/draws/array 6x2x1 dn=[{1,2,3,...},{1,2},{sigma}]"
"rds","amplitude.nc2u","method:as_draws_df.bart","as_draws_df","","","","accepted","draws_df/draws/tbl_df/tbl/data.frame 12x4 dn=[{1,2,3,...},{sigma,.chain,.iteration,...}]"
"rds","multinomial.base","reload","","","","","reloaded","class=bartMultinomial"
"rds","multinomial.base","fields","documented-present","","","","info","call;yhat.train;yhat.test;varcount;y;fit;n.chains;family"
"rds","multinomial.base","fields","documented-absent","","","","info","yhat.train.mean;yhat.test.mean;sigma;first.sigma;sigest;resid.dist"
"rds","multinomial.base","fields","all-names","","","","info","call;family;levels;K;n.chains;n.trees;y;yhat.train;varcount;yhat.test;fit"
"rds","multinomial.base","method:predict.bartMultinomial","predict","ev","","","refused","samplers cannot be re-created without a stored state; call storeState() before serializing (see the Saving section of ?`dbartsSampler-class`)"
"rds","multinomial.base","method:predict.bartMultinomial","predict","ppd","","","refused","samplers cannot be re-created without a stored state; call storeState() before serializing (see the Saving section of ?`dbartsSampler-class`)"
"rds","multinomial.base","method:predict.bartMultinomial","predict","bart","","","refused","multinomial fits do not support type = ""bart"": the run records only the identified softmax probabilities; the raw per-category latent fits are non-identified and unrecorded"
"rds","multinomial.base","method:predict.bartMultinomial","predict","forest","","","refused","multinomial fits do not support type = ""forest"": a category's forest is a latent whose level is reproducibly structured yet not identified, so a raw replay reads as signal; the identified content is the log-ratio of the probabilities predict() reports"
"rds","multinomial.base","method:predict.bartMultinomial","predict","zzz-bad-type","","","refused","type must be in 'ev', 'ppd', 'bart', 'forest'"
"rds","multinomial.base","method:extract.bartMultinomial","extract","ev","train","","accepted","array 6x40x3 dn=[NULL,NULL,{a,b,c}]"
"rds","multinomial.base","method:extract.bartMultinomial","extract","ev","test","","accepted","array 6x12x3 dn=[NULL,NULL,{a,b,c}]"
"rds","multinomial.base","method:extract.bartMultinomial","extract","ev","zzz-bad-sample","","error-without-reason","'arg' should be one of “train”, “test”"
"rds","multinomial.base","method:extract.bartMultinomial","extract","ppd","train","","accepted","matrix/array 6x40"
"rds","multinomial.base","method:extract.bartMultinomial","extract","ppd","test","","accepted","matrix/array 6x12"
"rds","multinomial.base","method:extract.bartMultinomial","extract","ppd","zzz-bad-sample","","error-without-reason","'arg' should be one of “train”, “test”"
"rds","multinomial.base","method:extract.bartMultinomial","extract","bart","train","","refused","multinomial fits do not support type = ""bart"": the run records only the identified softmax probabilities; the raw per-category latent fits are non-identified and unrecorded"
"rds","multinomial.base","method:extract.bartMultinomial","extract","bart","test","","refused","multinomial fits do not support type = ""bart"": the run records only the identified softmax probabilities; the raw per-category latent fits are non-identified and unrecorded"
"rds","multinomial.base","method:extract.bartMultinomial","extract","bart","zzz-bad-sample","","error-without-reason","'arg' should be one of “train”, “test”"
"rds","multinomial.base","method:extract.bartMultinomial","extract","forest","train","","refused","multinomial fits do not support type = ""forest"": a category's forest is a latent whose level is reproducibly structured yet not identified, so a raw replay reads as signal; the identified content is the log-ratio of the probabilities predict() reports"
"rds","multinomial.base","method:extract.bartMultinomial","extract","forest","test","","refused","multinomial fits do not support type = ""forest"": a category's forest is a latent whose level is reproducibly structured yet not identified, so a raw replay reads as signal; the identified content is the log-ratio of the probabilities predict() reports"
"rds","multinomial.base","method:extract.bartMultinomial","extract","forest","zzz-bad-sample","","error-without-reason","'arg' should be one of “train”, “test”"
"rds","multinomial.base","method:extract.bartMultinomial","extract","zzz-bad-type","train","","refused","type must be in 'ev', 'ppd', 'bart', 'forest'"
"rds","multinomial.base","method:extract.bartMultinomial","extract","zzz-bad-type","test","","refused","type must be in 'ev', 'ppd', 'bart', 'forest'"
"rds","multinomial.base","method:extract.bartMultinomial","extract","zzz-bad-type","zzz-bad-sample","","refused","type must be in 'ev', 'ppd', 'bart', 'forest'"
"rds","multinomial.base","method:fitted.bartMultinomial","fitted","ev","","","accepted","matrix/array 40x3 dn=[NULL,{a,b,c}]"
"rds","multinomial.base","method:fitted.bartMultinomial","fitted","class","","","accepted","factor len40  attrs=[levels]"
"rds","multinomial.base","method:fitted.bartMultinomial","fitted","bart","","","refused","multinomial fits do not support type = ""bart"": the run records only the identified softmax probabilities; the raw per-category latent fits are non-identified and unrecorded"
"rds","multinomial.base","method:fitted.bartMultinomial","fitted","zzz-bad-type","","","refused","type must be in 'ev', 'class', 'bart'"
"rds","multinomial.base","method:residuals.bartMultinomial","residuals","","","","accepted","matrix/array 40x3 dn=[NULL,{a,b,c}]"
"rds","multinomial.base","method:summary.bartMultinomial","summary","","","","accepted","summary.bart len3"
"rds","multinomial.base","method:print.bartMultinomial","print","","","","accepted","bartMultinomial len11"
"rds","multinomial.base","method:plot.bartMultinomial","plot","","","","accepted","bartMultinomial len11"
"rds","multinomial.base","DEFAULT","plotTree","","","","error-without-reason","no applicable method for 'plotTree' applied to an object of class ""bartMultinomial"""
"rds","multinomial.base","DEFAULT","survivalProbabilities","","","","error-without-reason","no applicable method for 'survivalProbabilities' applied to an object of class ""bartMultinomial"""
"rds","multinomial.base","DEFAULT","as_draws_array","","","","refused","All list elements must be lists themselves."
"rds","multinomial.base","DEFAULT","as_draws_df","","","","refused","All list elements must be lists themselves."
"rds","multinomial.kT0","reload","","","","","reloaded","class=bartMultinomial"
"rds","multinomial.kT0","fields","documented-present","","","","info","call;yhat.train;yhat.test;varcount;y;n.chains;family"
"rds","multinomial.kT0","fields","documented-absent","","","","info","yhat.train.mean;yhat.test.mean;sigma;first.sigma;sigest;resid.dist;fit"
"rds","multinomial.kT0","fields","all-names","","","","info","call;family;levels;K;n.chains;n.trees;y;yhat.train;varcount;yhat.test"
"rds","multinomial.kT0","method:predict.bartMultinomial","predict","ev","","","refused","predict requires bart2(family = ""multinomial"") to be called with 'keepTrees' == TRUE"
"rds","multinomial.kT0","method:predict.bartMultinomial","predict","ppd","","","refused","predict requires bart2(family = ""multinomial"") to be called with 'keepTrees' == TRUE"
"rds","multinomial.kT0","method:predict.bartMultinomial","predict","bart","","","refused","multinomial fits do not support type = ""bart"": the run records only the identified softmax probabilities; the raw per-category latent fits are non-identified and unrecorded"
"rds","multinomial.kT0","method:predict.bartMultinomial","predict","forest","","","refused","multinomial fits do not support type = ""forest"": a category's forest is a latent whose level is reproducibly structured yet not identified, so a raw replay reads as signal; the identified content is the log-ratio of the probabilities predict() reports"
"rds","multinomial.kT0","method:predict.bartMultinomial","predict","zzz-bad-type","","","refused","type must be in 'ev', 'ppd', 'bart', 'forest'"
"rds","multinomial.kT0","method:extract.bartMultinomial","extract","ev","train","","accepted","array 6x40x3 dn=[NULL,NULL,{a,b,c}]"
"rds","multinomial.kT0","method:extract.bartMultinomial","extract","ev","test","","accepted","array 6x12x3 dn=[NULL,NULL,{a,b,c}]"
"rds","multinomial.kT0","method:extract.bartMultinomial","extract","ev","zzz-bad-sample","","error-without-reason","'arg' should be one of “train”, “test”"
"rds","multinomial.kT0","method:extract.bartMultinomial","extract","ppd","train","","accepted","matrix/array 6x40"
"rds","multinomial.kT0","method:extract.bartMultinomial","extract","ppd","test","","accepted","matrix/array 6x12"
"rds","multinomial.kT0","method:extract.bartMultinomial","extract","ppd","zzz-bad-sample","","error-without-reason","'arg' should be one of “train”, “test”"
"rds","multinomial.kT0","method:extract.bartMultinomial","extract","bart","train","","refused","multinomial fits do not support type = ""bart"": the run records only the identified softmax probabilities; the raw per-category latent fits are non-identified and unrecorded"
"rds","multinomial.kT0","method:extract.bartMultinomial","extract","bart","test","","refused","multinomial fits do not support type = ""bart"": the run records only the identified softmax probabilities; the raw per-category latent fits are non-identified and unrecorded"
"rds","multinomial.kT0","method:extract.bartMultinomial","extract","bart","zzz-bad-sample","","error-without-reason","'arg' should be one of “train”, “test”"
"rds","multinomial.kT0","method:extract.bartMultinomial","extract","forest","train","","refused","multinomial fits do not support type = ""forest"": a category's forest is a latent whose level is reproducibly structured yet not identified, so a raw replay reads as signal; the identified content is the log-ratio of the probabilities predict() reports"
"rds","multinomial.kT0","method:extract.bartMultinomial","extract","forest","test","","refused","multinomial fits do not support type = ""forest"": a category's forest is a latent whose level is reproducibly structured yet not identified, so a raw replay reads as signal; the identified content is the log-ratio of the probabilities predict() reports"
"rds","multinomial.kT0","method:extract.bartMultinomial","extract","forest","zzz-bad-sample","","error-without-reason","'arg' should be one of “train”, “test”"
"rds","multinomial.kT0","method:extract.bartMultinomial","extract","zzz-bad-type","train","","refused","type must be in 'ev', 'ppd', 'bart', 'forest'"
"rds","multinomial.kT0","method:extract.bartMultinomial","extract","zzz-bad-type","test","","refused","type must be in 'ev', 'ppd', 'bart', 'forest'"
"rds","multinomial.kT0","method:extract.bartMultinomial","extract","zzz-bad-type","zzz-bad-sample","","refused","type must be in 'ev', 'ppd', 'bart', 'forest'"
"rds","multinomial.kT0","method:fitted.bartMultinomial","fitted","ev","","","accepted","matrix/array 40x3 dn=[NULL,{a,b,c}]"
"rds","multinomial.kT0","method:fitted.bartMultinomial","fitted","class","","","accepted","factor len40  attrs=[levels]"
"rds","multinomial.kT0","method:fitted.bartMultinomial","fitted","bart","","","refused","multinomial fits do not support type = ""bart"": the run records only the identified softmax probabilities; the raw per-category latent fits are non-identified and unrecorded"
"rds","multinomial.kT0","method:fitted.bartMultinomial","fitted","zzz-bad-type","","","refused","type must be in 'ev', 'class', 'bart'"
"rds","multinomial.kT0","method:residuals.bartMultinomial","residuals","","","","accepted","matrix/array 40x3 dn=[NULL,{a,b,c}]"
"rds","multinomial.kT0","method:summary.bartMultinomial","summary","","","","accepted","summary.bart len3"
"rds","multinomial.kT0","method:print.bartMultinomial","print","","","","accepted","bartMultinomial len10"
"rds","multinomial.kT0","method:plot.bartMultinomial","plot","","","","accepted","bartMultinomial len10"
"rds","multinomial.kT0","DEFAULT","plotTree","","","","error-without-reason","no applicable method for 'plotTree' applied to an object of class ""bartMultinomial"""
"rds","multinomial.kT0","DEFAULT","survivalProbabilities","","","","error-without-reason","no applicable method for 'survivalProbabilities' applied to an object of class ""bartMultinomial"""
"rds","multinomial.kT0","DEFAULT","as_draws_array","","","","refused","All list elements must be lists themselves."
"rds","multinomial.kT0","DEFAULT","as_draws_df","","","","refused","All list elements must be lists themselves."
"rds","multinomial.nc2","reload","","","","","reloaded","class=bartMultinomial"
"rds","multinomial.nc2","fields","documented-present","","","","info","call;yhat.train;yhat.test;varcount;y;fit;n.chains;family"
"rds","multinomial.nc2","fields","documented-absent","","","","info","yhat.train.mean;yhat.test.mean;sigma;first.sigma;sigest;resid.dist"
"rds","multinomial.nc2","fields","all-names","","","","info","call;family;levels;K;n.chains;n.trees;y;yhat.train;varcount;yhat.test;fit"
"rds","multinomial.nc2","method:predict.bartMultinomial","predict","ev","","","refused","samplers cannot be re-created without a stored state; call storeState() before serializing (see the Saving section of ?`dbartsSampler-class`)"
"rds","multinomial.nc2","method:predict.bartMultinomial","predict","ppd","","","refused","samplers cannot be re-created without a stored state; call storeState() before serializing (see the Saving section of ?`dbartsSampler-class`)"
"rds","multinomial.nc2","method:predict.bartMultinomial","predict","bart","","","refused","multinomial fits do not support type = ""bart"": the run records only the identified softmax probabilities; the raw per-category latent fits are non-identified and unrecorded"
"rds","multinomial.nc2","method:predict.bartMultinomial","predict","forest","","","refused","multinomial fits do not support type = ""forest"": a category's forest is a latent whose level is reproducibly structured yet not identified, so a raw replay reads as signal; the identified content is the log-ratio of the probabilities predict() reports"
"rds","multinomial.nc2","method:predict.bartMultinomial","predict","zzz-bad-type","","","refused","type must be in 'ev', 'ppd', 'bart', 'forest'"
"rds","multinomial.nc2","method:extract.bartMultinomial","extract","ev","train","","accepted","array 12x40x3 dn=[NULL,NULL,{a,b,c}]"
"rds","multinomial.nc2","method:extract.bartMultinomial","extract","ev","test","","accepted","array 12x12x3 dn=[NULL,NULL,{a,b,c}]"
"rds","multinomial.nc2","method:extract.bartMultinomial","extract","ev","zzz-bad-sample","","error-without-reason","'arg' should be one of “train”, “test”"
"rds","multinomial.nc2","method:extract.bartMultinomial","extract","ppd","train","","accepted","matrix/array 12x40"
"rds","multinomial.nc2","method:extract.bartMultinomial","extract","ppd","test","","accepted","matrix/array 12x12"
"rds","multinomial.nc2","method:extract.bartMultinomial","extract","ppd","zzz-bad-sample","","error-without-reason","'arg' should be one of “train”, “test”"
"rds","multinomial.nc2","method:extract.bartMultinomial","extract","bart","train","","refused","multinomial fits do not support type = ""bart"": the run records only the identified softmax probabilities; the raw per-category latent fits are non-identified and unrecorded"
"rds","multinomial.nc2","method:extract.bartMultinomial","extract","bart","test","","refused","multinomial fits do not support type = ""bart"": the run records only the identified softmax probabilities; the raw per-category latent fits are non-identified and unrecorded"
"rds","multinomial.nc2","method:extract.bartMultinomial","extract","bart","zzz-bad-sample","","error-without-reason","'arg' should be one of “train”, “test”"
"rds","multinomial.nc2","method:extract.bartMultinomial","extract","forest","train","","refused","multinomial fits do not support type = ""forest"": a category's forest is a latent whose level is reproducibly structured yet not identified, so a raw replay reads as signal; the identified content is the log-ratio of the probabilities predict() reports"
"rds","multinomial.nc2","method:extract.bartMultinomial","extract","forest","test","","refused","multinomial fits do not support type = ""forest"": a category's forest is a latent whose level is reproducibly structured yet not identified, so a raw replay reads as signal; the identified content is the log-ratio of the probabilities predict() reports"
"rds","multinomial.nc2","method:extract.bartMultinomial","extract","forest","zzz-bad-sample","","error-without-reason","'arg' should be one of “train”, “test”"
"rds","multinomial.nc2","method:extract.bartMultinomial","extract","zzz-bad-type","train","","refused","type must be in 'ev', 'ppd', 'bart', 'forest'"
"rds","multinomial.nc2","method:extract.bartMultinomial","extract","zzz-bad-type","test","","refused","type must be in 'ev', 'ppd', 'bart', 'forest'"
"rds","multinomial.nc2","method:extract.bartMultinomial","extract","zzz-bad-type","zzz-bad-sample","","refused","type must be in 'ev', 'ppd', 'bart', 'forest'"
"rds","multinomial.nc2","method:fitted.bartMultinomial","fitted","ev","","","accepted","matrix/array 40x3 dn=[NULL,{a,b,c}]"
"rds","multinomial.nc2","method:fitted.bartMultinomial","fitted","class","","","accepted","factor len40  attrs=[levels]"
"rds","multinomial.nc2","method:fitted.bartMultinomial","fitted","bart","","","refused","multinomial fits do not support type = ""bart"": the run records only the identified softmax probabilities; the raw per-category latent fits are non-identified and unrecorded"
"rds","multinomial.nc2","method:fitted.bartMultinomial","fitted","zzz-bad-type","","","refused","type must be in 'ev', 'class', 'bart'"
"rds","multinomial.nc2","method:residuals.bartMultinomial","residuals","","","","accepted","matrix/array 40x3 dn=[NULL,{a,b,c}]"
"rds","multinomial.nc2","method:summary.bartMultinomial","summary","","","","accepted","summary.bart len3"
"rds","multinomial.nc2","method:print.bartMultinomial","print","","","","accepted","bartMultinomial len11"
"rds","multinomial.nc2","method:plot.bartMultinomial","plot","","","","accepted","bartMultinomial len11"
"rds","multinomial.nc2","DEFAULT","plotTree","","","","error-without-reason","no applicable method for 'plotTree' applied to an object of class ""bartMultinomial"""
"rds","multinomial.nc2","DEFAULT","survivalProbabilities","","","","error-without-reason","no applicable method for 'survivalProbabilities' applied to an object of class ""bartMultinomial"""
"rds","multinomial.nc2","DEFAULT","as_draws_array","","","","refused","All list elements must be lists themselves."
"rds","multinomial.nc2","DEFAULT","as_draws_df","","","","refused","All list elements must be lists themselves."
"rds","multinomial.nc2u","reload","","","","","reloaded","class=bartMultinomial"
"rds","multinomial.nc2u","fields","documented-present","","","","info","call;yhat.train;yhat.test;varcount;y;fit;n.chains;family"
"rds","multinomial.nc2u","fields","documented-absent","","","","info","yhat.train.mean;yhat.test.mean;sigma;first.sigma;sigest;resid.dist"
"rds","multinomial.nc2u","fields","all-names","","","","info","call;family;levels;K;n.chains;n.trees;y;yhat.train;varcount;yhat.test;fit"
"rds","multinomial.nc2u","method:predict.bartMultinomial","predict","ev","","","refused","samplers cannot be re-created without a stored state; call storeState() before serializing (see the Saving section of ?`dbartsSampler-class`)"
"rds","multinomial.nc2u","method:predict.bartMultinomial","predict","ppd","","","refused","samplers cannot be re-created without a stored state; call storeState() before serializing (see the Saving section of ?`dbartsSampler-class`)"
"rds","multinomial.nc2u","method:predict.bartMultinomial","predict","bart","","","refused","multinomial fits do not support type = ""bart"": the run records only the identified softmax probabilities; the raw per-category latent fits are non-identified and unrecorded"
"rds","multinomial.nc2u","method:predict.bartMultinomial","predict","forest","","","refused","multinomial fits do not support type = ""forest"": a category's forest is a latent whose level is reproducibly structured yet not identified, so a raw replay reads as signal; the identified content is the log-ratio of the probabilities predict() reports"
"rds","multinomial.nc2u","method:predict.bartMultinomial","predict","zzz-bad-type","","","refused","type must be in 'ev', 'ppd', 'bart', 'forest'"
"rds","multinomial.nc2u","method:extract.bartMultinomial","extract","ev","train","","accepted","array 2x6x40x3 dn=[NULL,NULL,NULL,{a,b,c}]"
"rds","multinomial.nc2u","method:extract.bartMultinomial","extract","ev","test","","accepted","array 2x6x12x3 dn=[NULL,NULL,NULL,{a,b,c}]"
"rds","multinomial.nc2u","method:extract.bartMultinomial","extract","ev","zzz-bad-sample","","error-without-reason","'arg' should be one of “train”, “test”"
"rds","multinomial.nc2u","method:extract.bartMultinomial","extract","ppd","train","","accepted","array 2x6x40"
"rds","multinomial.nc2u","method:extract.bartMultinomial","extract","ppd","test","","accepted","array 2x6x12"
"rds","multinomial.nc2u","method:extract.bartMultinomial","extract","ppd","zzz-bad-sample","","error-without-reason","'arg' should be one of “train”, “test”"
"rds","multinomial.nc2u","method:extract.bartMultinomial","extract","bart","train","","refused","multinomial fits do not support type = ""bart"": the run records only the identified softmax probabilities; the raw per-category latent fits are non-identified and unrecorded"
"rds","multinomial.nc2u","method:extract.bartMultinomial","extract","bart","test","","refused","multinomial fits do not support type = ""bart"": the run records only the identified softmax probabilities; the raw per-category latent fits are non-identified and unrecorded"
"rds","multinomial.nc2u","method:extract.bartMultinomial","extract","bart","zzz-bad-sample","","error-without-reason","'arg' should be one of “train”, “test”"
"rds","multinomial.nc2u","method:extract.bartMultinomial","extract","forest","train","","refused","multinomial fits do not support type = ""forest"": a category's forest is a latent whose level is reproducibly structured yet not identified, so a raw replay reads as signal; the identified content is the log-ratio of the probabilities predict() reports"
"rds","multinomial.nc2u","method:extract.bartMultinomial","extract","forest","test","","refused","multinomial fits do not support type = ""forest"": a category's forest is a latent whose level is reproducibly structured yet not identified, so a raw replay reads as signal; the identified content is the log-ratio of the probabilities predict() reports"
"rds","multinomial.nc2u","method:extract.bartMultinomial","extract","forest","zzz-bad-sample","","error-without-reason","'arg' should be one of “train”, “test”"
"rds","multinomial.nc2u","method:extract.bartMultinomial","extract","zzz-bad-type","train","","refused","type must be in 'ev', 'ppd', 'bart', 'forest'"
"rds","multinomial.nc2u","method:extract.bartMultinomial","extract","zzz-bad-type","test","","refused","type must be in 'ev', 'ppd', 'bart', 'forest'"
"rds","multinomial.nc2u","method:extract.bartMultinomial","extract","zzz-bad-type","zzz-bad-sample","","refused","type must be in 'ev', 'ppd', 'bart', 'forest'"
"rds","multinomial.nc2u","method:fitted.bartMultinomial","fitted","ev","","","accepted","matrix/array 40x3 dn=[NULL,{a,b,c}]"
"rds","multinomial.nc2u","method:fitted.bartMultinomial","fitted","class","","","accepted","factor len40  attrs=[levels]"
"rds","multinomial.nc2u","method:fitted.bartMultinomial","fitted","bart","","","refused","multinomial fits do not support type = ""bart"": the run records only the identified softmax probabilities; the raw per-category latent fits are non-identified and unrecorded"
